SimulationID,XStripID1,XStripID2,XStripID3,YStripID1,YStripID2,XStripEnergy1,XStripEnergy2,XStripEnergy3,YStripEnergy1,YStripEnergy2,ResultPositionX,ResultPositionY,ResultPositionZ,ResultDirectionX,ResultDirectionY,ResultDirectionZ
778819.0,19.0,20.0,21.0,9.0,10.0,902.0849,1500.2852,492.75406,11.067,2884.0571,-1.19922,-2.54813,-0.5828,-0.73906,0.48304,0.46954
778831.0,17.0,18.0,19.0,13.0,14.0,575.3603,794.2018,2920.5703,2920.5703,1369.5621,-1.65832,-2.02967,0.04906,0.36433,-0.06503,-0.929
778899.0,29.0,30.0,31.0,31.0,32.0,109.64089,1327.6383,1722.0278,1765.8177,1393.4893,-0.25316,-0.02558,-0.47568,0.90446,0.42394,0.04724
778979.0,8.0,9.0,10.0,31.0,32.0,261.937,2091.8796,2198.646,1547.4147,3005.0479,-2.68951,-0.07773,-0.32541,0.99505,-0.06934,0.07115
779078.0,3.0,4.0,5.0,57.0,58.0,924.7653,3570.622,84.73271,2787.7224,1792.3977,-3.27718,2.91736,0.55527,0.09191,0.56024,-0.82321
779138.0,11.0,12.0,13.0,28.0,29.0,287.02603,2489.3179,1177.4564,2656.5193,1297.281,-2.32946,-0.25124,0.43526,0.14594,0.10648,-0.98355
779142.0,15.0,16.0,17.0,36.0,37.0,677.306,1176.1371,24.36376,1462.9077,414.8992,-1.93725,0.60356,-0.69629,0.71578,-0.59215,-0.37015
779257.0,15.0,16.0,17.0,37.0,38.0,457.9958,3381.425,1377.8273,5139.253,77.9954,-1.63581,0.63925,-0.1552,-0.73362,0.00451,-0.67954
779331.0,18.0,19.0,20.0,60.0,61.0,3294.415,264.17834,1586.3655,3558.5552,1586.3655,-1.39874,3.50982,-0.10949,0.35173,-0.93387,-0.06459
779344.0,54.0,55.0,56.0,56.0,57.0,879.9647,1143.9326,1132.9563,1199.9207,1956.933,2.55031,2.91546,-0.71912,0.51162,-0.5887,0.62585
779602.0,35.0,36.0,37.0,44.0,45.0,1642.4702,2359.1384,123.62167,3989.5735,135.65697,0.44923,1.3988,-0.15802,-0.01797,-0.25224,0.9675
779695.0,45.0,46.0,47.0,31.0,32.0,2587.3372,1589.398,396.50647,1984.7198,2588.5217,1.7812,-0.08771,0.0307,-0.67647,0.08959,0.731
779713.0,20.0,21.0,22.0,51.0,52.0,590.84985,949.83875,2199.4802,1169.3064,2570.8625,-1.37504,2.31757,0.32562,0.88147,-0.46646,-0.07364
779886.0,20.0,21.0,22.0,62.0,63.0,341.70203,2181.9097,108.91129,772.4754,1860.0477,-1.26348,3.76077,0.31133,0.34432,-0.19828,0.91768
779919.0,33.0,34.0,35.0,62.0,63.0,696.52356,755.36786,2192.242,1100.3947,2543.7388,0.14135,3.7204,-0.57623,0.44328,-0.77922,-0.44308
779931.0,50.0,51.0,52.0,33.0,34.0,599.8177,3344.8376,128.79044,1716.5039,2356.942,2.20096,0.12528,0.14797,-0.10121,0.97652,0.19019
780100.0,13.0,14.0,15.0,30.0,31.0,1463.6794,96.81846,150.6426,1560.4979,150.6426,-2.09867,-0.13966,0.47677,-0.78711,-0.44017,-0.43209
780181.0,39.0,40.0,41.0,22.0,23.0,184.0364,2609.6006,9.8442,2010.0602,793.4209,0.892,-1.07663,0.58608,0.56695,-0.21477,0.79526
780244.0,25.0,26.0,27.0,40.0,41.0,119.94899,2003.5522,1018.6895,2587.0874,555.10345,-0.48875,1.09569,-0.36405,-0.61054,-0.42673,0.66718
780245.0,13.0,14.0,15.0,14.0,15.0,1602.212,1597.1329,408.26083,886.763,2720.8428,-1.94609,-2.04513,0.38035,-0.05982,0.68343,0.72756
780276.0,56.0,57.0,58.0,8.0,9.0,2770.609,2049.8716,3198.6763,3446.0684,4573.0884,3.11691,-2.68485,-0.64266,-0.76419,-0.02748,0.6444
780398.0,43.0,44.0,45.0,22.0,23.0,11.067,962.63153,2150.9111,166.27419,2958.3357,1.38272,-1.04784,0.20775,0.92008,0.25696,-0.29566
780501.0,6.0,7.0,8.0,29.0,30.0,146.53838,2590.8362,1431.7522,2236.7505,1932.3761,-2.89981,-0.19671,0.57433,0.1884,-0.80275,-0.56578
780574.0,30.0,31.0,32.0,53.0,54.0,338.98703,3932.3635,780.7508,249.26025,4802.8413,-0.16154,2.59144,-0.49249,0.539,-0.27525,-0.79606
780627.0,53.0,54.0,55.0,14.0,15.0,268.35782,1118.3065,953.21454,2183.0735,156.8053,2.50192,-1.99041,0.6477,0.82855,0.33261,0.45043
780632.0,24.0,25.0,26.0,43.0,44.0,892.05676,3509.7744,11.02818,3168.045,1244.8143,-0.74412,1.32977,-0.69005,-0.27191,0.14808,0.95086
780659.0,50.0,51.0,52.0,43.0,44.0,967.6894,972.9173,630.71606,2012.1636,559.15924,2.40627,1.32294,-0.60109,-0.6848,0.45156,-0.57197
780673.0,24.0,25.0,26.0,61.0,62.0,164.80373,3483.5842,609.0109,2254.0012,2003.3977,-0.81824,3.36216,0.63929,0.13509,0.97721,-0.16376
780697.0,1.0,2.0,3.0,17.0,18.0,126.92423,2468.9685,1720.0278,4188.9966,126.92423,-3.47763,-1.59665,0.21949,0.50025,-0.85265,-0.15079
780712.0,6.0,7.0,8.0,52.0,53.0,297.15356,1692.2454,1507.2573,942.5748,2554.0815,-2.9249,2.3821,-0.24997,0.86868,0.37348,0.32542
780749.0,23.0,24.0,25.0,38.0,39.0,146.44202,2667.4897,614.08606,1626.5612,1801.4567,-0.80196,0.70866,-0.40629,0.42706,0.38146,-0.81982
780930.0,44.0,45.0,46.0,38.0,39.0,1781.0966,1291.7738,1434.4633,2728.677,1781.0966,1.77087,0.738,-0.11684,-0.93507,0.29925,-0.18999
780953.0,19.0,20.0,21.0,47.0,48.0,4079.663,2547.5398,1411.4854,6326.344,1711.0885,-1.33246,1.98367,0.56578,0.01311,-0.93144,-0.36366
780971.0,39.0,40.0,41.0,47.0,48.0,2576.7249,2263.0085,758.8082,1413.8738,4184.668,1.11106,1.85316,0.15109,-0.49405,0.38562,-0.77924
781069.0,6.0,7.0,8.0,0.0,1.0,847.2322,1753.3451,630.30133,2930.0447,300.83383,-2.66565,-3.72449,-0.08335,-0.78597,0.35459,-0.50648
781076.0,33.0,34.0,35.0,61.0,62.0,172.5624,2460.9236,682.395,2468.9924,846.8886,0.20309,3.46744,-0.05307,0.6922,0.71418,-0.10396
781112.0,15.0,16.0,17.0,13.0,14.0,1274.4131,1103.5303,758.2191,2603.6785,532.48395,-1.88398,-2.15285,0.58645,0.82216,0.28529,0.49261
781214.0,10.0,11.0,12.0,30.0,31.0,3258.393,453.0757,2065.0994,1854.4637,3922.1042,-2.28987,-0.0436,0.17409,0.09069,-0.73832,0.66833
781233.0,26.0,27.0,28.0,35.0,36.0,90.71,1043.4968,2185.2283,2983.001,336.43414,-0.58524,0.4757,0.58189,0.84681,-0.30556,0.43537
781329.0,3.0,4.0,5.0,45.0,46.0,1298.7277,200.33948,307.35553,1350.3627,456.06,-3.35289,1.62548,0.60837,0.75486,-0.26932,0.59804
781382.0,31.0,32.0,33.0,62.0,63.0,727.14386,699.6435,542.72107,1603.0258,362.18176,0.18699,3.63007,-0.63798,-0.45962,-0.80316,-0.37905
781593.0,28.0,29.0,30.0,46.0,47.0,222.33582,3227.2307,788.8265,3986.841,251.55206,-0.12618,1.70857,-0.49399,-0.9772,-0.20194,0.06565
781594.0,44.0,45.0,46.0,17.0,18.0,1511.1494,1317.7351,826.24945,606.4943,3048.6396,1.65633,-1.62026,-0.1462,-0.58756,0.72229,-0.36478
781631.0,26.0,27.0,28.0,44.0,45.0,957.21136,2227.5212,290.59872,179.1637,3296.1677,-0.57864,1.48503,-0.32556,-0.33322,0.71174,-0.61838
781672.0,52.0,53.0,54.0,11.0,12.0,1040.7537,804.5405,2432.8599,2990.6965,1287.4575,2.32789,-2.38356,-0.3817,0.25398,0.44982,0.85625
781673.0,23.0,24.0,25.0,19.0,20.0,4668.309,2323.664,637.58966,4847.511,2782.051,-0.75406,-1.34706,0.35185,-0.62833,-0.73506,-0.25471
781744.0,7.0,8.0,9.0,26.0,27.0,423.4526,2370.1838,1721.1759,4297.655,215.97299,-2.85947,-0.56247,0.19711,0.55503,-0.23542,-0.79782
781789.0,33.0,34.0,35.0,5.0,6.0,19.3708,100.68259,511.28198,611.9646,19.3708,0.37434,-3.09513,-0.10725,0.54856,0.43888,0.71166
781840.0,60.0,61.0,62.0,61.0,62.0,5468.3555,1653.381,730.02966,3755.464,4096.302,3.53776,3.36295,0.64846,-0.68972,0.70257,-0.17517
781888.0,13.0,14.0,15.0,59.0,60.0,300.19757,2693.8674,1046.5367,2566.926,1473.4965,-1.93236,3.11763,-0.67268,-0.53305,0.35128,0.76972
781899.0,21.0,22.0,23.0,57.0,58.0,209.43399,115.13079,50.46388,259.89786,115.13079,-1.11656,3.06623,0.49198,0.2895,-0.67329,0.68034
782107.0,15.0,16.0,17.0,45.0,46.0,614.8776,3751.241,184.0404,1852.4951,2697.6638,-1.71299,1.63651,-0.51571,-0.86128,0.32001,0.3947
782239.0,48.0,49.0,50.0,57.0,58.0,1420.7786,2729.671,912.7403,4150.449,912.7403,2.16556,3.06267,0.02796,-0.45604,-0.19355,-0.86866
782406.0,26.0,27.0,28.0,62.0,63.0,865.50305,1307.712,2158.5193,3379.6597,952.0748,-0.42676,3.62629,0.14658,0.74608,0.13501,0.65203
782413.0,4.0,5.0,6.0,20.0,21.0,257.65112,2346.4639,2194.309,2738.6616,2059.7625,-3.01594,-1.28926,-0.74029,0.36309,0.12841,0.92286
782688.0,60.0,61.0,62.0,3.0,4.0,229.2218,2093.3264,608.5734,994.58044,1936.5411,3.31899,-3.22228,-0.64967,0.87439,0.34618,-0.33999
782714.0,35.0,36.0,37.0,50.0,51.0,1344.0989,2185.0781,1070.2059,1075.0316,3524.3513,0.59986,2.10203,0.38001,-0.08208,0.92966,-0.35916
782726.0,57.0,58.0,59.0,57.0,58.0,693.0885,954.97784,3996.7751,1308.7969,4336.0444,2.91506,2.95213,-0.18657,0.89694,-0.10774,0.42882
782772.0,45.0,46.0,47.0,4.0,5.0,1532.0424,2713.857,2635.9556,4088.1995,2793.6555,1.68751,-3.00752,0.09087,0.8008,-0.45576,-0.3886
782788.0,39.0,40.0,41.0,11.0,12.0,321.07446,269.185,891.79346,1160.9785,321.07446,1.01725,-2.34251,0.11793,0.79375,0.15284,0.58874
782804.0,50.0,51.0,52.0,25.0,26.0,955.74365,747.22174,2511.3386,1762.4927,2451.8115,2.08992,-0.7746,0.56372,0.6755,0.67245,-0.30251
783019.0,52.0,53.0,54.0,24.0,25.0,1915.8959,1277.8167,1189.6527,908.37103,3474.9941,2.36564,-0.72459,0.52255,0.17214,-0.66781,0.72415
783037.0,9.0,10.0,11.0,26.0,27.0,607.0498,1905.1233,374.456,22.009,2864.62,-2.3711,-0.60654,0.2363,-0.40441,0.73807,-0.5401
783061.0,12.0,13.0,14.0,18.0,19.0,1007.1021,1566.0492,599.00824,1719.6813,1452.4783,-2.01944,-1.49611,-0.38186,-0.68121,-0.2748,-0.67856
783093.0,19.0,20.0,21.0,56.0,57.0,1604.7963,3363.473,715.25726,2183.253,3500.2737,-1.1628,2.88059,0.22714,-0.86319,-0.2763,-0.42257
783095.0,61.0,62.0,63.0,2.0,3.0,3886.589,1178.87,738.1627,2735.3462,3068.2754,3.67314,-3.38263,0.09044,-0.5599,0.5979,0.57361
783186.0,50.0,51.0,52.0,49.0,50.0,1956.1724,1118.2317,1128.7415,3525.1772,677.9684,2.32948,2.11221,-0.71902,0.45601,-0.88875,-0.04669
783228.0,25.0,26.0,27.0,53.0,54.0,59.80469,3236.3972,375.76743,2689.0696,982.8999,-0.51877,2.52375,-0.46846,-0.77552,0.62385,0.09691
783303.0,34.0,35.0,36.0,10.0,11.0,1972.963,826.9427,397.4191,2230.198,967.12683,0.49662,-2.42143,-0.17559,-0.87642,-0.19939,-0.43833
783321.0,4.0,5.0,6.0,18.0,19.0,3199.9854,1032.5896,1905.4769,1189.0354,4949.0166,-2.90048,-1.38869,-0.22645,-0.00888,-0.74471,0.66733
783396.0,36.0,37.0,38.0,35.0,36.0,539.40063,2077.447,597.2061,226.91853,2987.1353,0.78158,0.47881,-0.45523,-0.32846,-0.34711,-0.87842
783535.0,3.0,4.0,5.0,26.0,27.0,914.029,2808.274,648.72424,2308.3394,2062.6877,-3.33831,-0.58505,0.32486,0.42018,0.03348,0.90682
783571.0,10.0,11.0,12.0,52.0,53.0,1295.7343,1500.6777,737.6256,2796.412,737.6256,-2.26726,2.53064,0.22279,-0.62962,-0.72344,0.28321
783611.0,55.0,56.0,57.0,6.0,7.0,1887.6489,1077.8339,811.48627,423.71466,3353.2544,2.93916,-2.89808,-0.1058,-0.85906,0.45178,-0.24063
783667.0,13.0,14.0,15.0,10.0,11.0,4135.501,1537.7349,265.22244,3468.6545,2469.8037,-1.94818,-2.49389,-0.26759,-0.41913,0.70861,0.56763
783748.0,16.0,17.0,18.0,62.0,63.0,1450.8362,1065.37,346.24402,808.7679,2053.6824,-1.68146,3.81257,0.28047,-0.38488,-0.89042,0.24294
783766.0,58.0,59.0,60.0,2.0,3.0,658.0724,1336.0947,2752.7542,3105.8518,1641.0695,3.02748,-3.3452,0.52582,0.97041,0.05352,-0.23546
783839.0,7.0,8.0,9.0,62.0,63.0,274.08994,358.77228,1046.855,274.08994,1405.6272,-2.68704,3.69106,0.18183,0.89537,-0.14295,0.42176
783848.0,37.0,38.0,39.0,4.0,5.0,430.99368,3038.084,822.8025,1279.0295,3012.8503,0.89711,-3.07792,-0.472,-0.50177,0.20867,-0.83945
783934.0,10.0,11.0,12.0,59.0,60.0,81.99063,229.4852,135.91653,311.47583,135.91653,-2.40488,3.19451,0.12658,0.67479,-0.44253,-0.59062
784118.0,57.0,58.0,59.0,57.0,58.0,10.58766,2214.1362,597.9418,20.43186,2802.234,3.14804,3.06447,-0.38612,0.11802,0.50604,-0.85439
784192.0,46.0,47.0,48.0,62.0,63.0,55.80108,602.972,4074.1096,3454.9312,1277.9514,1.75055,3.60549,0.33024,0.99279,-0.10454,-0.05867
784274.0,24.0,25.0,26.0,37.0,38.0,2781.5852,1010.9743,232.40161,3222.7825,802.1788,-0.67321,0.58731,-0.47285,0.13155,0.87411,0.46758
784324.0,60.0,61.0,62.0,2.0,3.0,2809.4136,1526.8163,752.0936,3328.8865,1759.437,3.5464,-3.38785,-0.09262,-0.47345,0.3239,-0.81911
784329.0,12.0,13.0,14.0,12.0,13.0,2719.925,1229.2024,133.95879,1814.8657,2268.2207,-2.03301,-2.30495,-0.00945,-0.75237,0.595,-0.28271
784415.0,25.0,26.0,27.0,1.0,2.0,3016.6716,1192.4954,700.79193,1077.759,3832.1997,-0.49825,-3.39643,0.37072,-0.8742,-0.22184,-0.43193
784467.0,2.0,3.0,4.0,43.0,44.0,348.18735,125.78923,52.90284,473.9766,52.90284,-3.35107,1.36112,-0.68845,0.22034,0.0834,-0.97185
784568.0,4.0,5.0,6.0,49.0,50.0,1107.7234,1172.5674,1007.9557,1089.1802,2199.0664,-2.93058,1.99922,-0.63091,-0.65324,0.37842,0.6558
784591.0,51.0,52.0,53.0,41.0,42.0,435.33447,2308.6995,1461.5483,11.067,4194.515,2.29774,1.14092,-0.17113,-0.22567,0.71219,-0.66472
784636.0,32.0,33.0,34.0,62.0,63.0,997.40155,2217.5916,1832.9225,4050.5142,997.40155,-0.07827,3.78398,-0.03212,0.5445,-0.81952,0.17861
784698.0,44.0,45.0,46.0,26.0,27.0,2927.8555,828.8769,238.59424,1714.4185,2280.9082,1.64161,-0.65664,-0.23726,-0.5029,0.35928,0.78613
784701.0,14.0,15.0,16.0,8.0,9.0,262.49347,1113.2856,1678.077,3014.6716,39.18445,-1.99627,-2.74184,0.40429,0.73217,0.38769,0.56003
784734.0,15.0,16.0,17.0,42.0,43.0,1965.7476,2733.8328,1946.58,4789.3125,1856.8479,-1.67337,1.19967,0.13674,-0.86995,0.29313,-0.39656
784896.0,33.0,34.0,35.0,19.0,20.0,204.78453,3100.3237,1378.2612,3043.2522,1640.0791,0.21372,-1.2665,-0.30074,0.34984,-0.93223,0.09248
784913.0,56.0,57.0,58.0,15.0,16.0,2230.995,1330.1509,427.15878,2867.0544,1121.2505,3.05874,-1.82623,-0.02041,-0.66282,-0.6559,0.36119
784925.0,28.0,29.0,30.0,46.0,47.0,1214.9164,2593.0332,860.7837,3672.437,996.2962,-0.37388,1.83674,0.04195,0.0325,-0.99788,0.05645
785015.0,60.0,61.0,62.0,31.0,32.0,35.57141,1842.066,2864.4558,2266.279,2475.7761,3.42901,-0.12133,-0.06496,0.32335,0.31903,0.89088
785099.0,15.0,16.0,17.0,1.0,2.0,200.50157,904.5335,2987.4683,2159.5195,1932.9838,-1.88881,-3.54656,-0.12491,0.9024,0.1666,-0.3974
785118.0,17.0,18.0,19.0,21.0,22.0,371.23343,685.86914,1007.47363,1814.5829,249.99332,-1.67017,-1.16855,-0.74464,0.75113,0.24666,0.61234
785147.0,0.0,1.0,2.0,61.0,62.0,3812.5586,1537.6868,1467.6903,5350.2456,1467.6903,-3.53891,3.35855,0.62661,-0.7736,0.00282,-0.63367
785182.0,52.0,53.0,54.0,28.0,29.0,190.13249,2375.9001,1322.5017,1767.9733,2120.5613,2.56058,-0.3651,0.42654,-0.94123,-0.3138,-0.12493
785215.0,30.0,31.0,32.0,52.0,53.0,3691.525,10.97579,92.0108,1477.6698,2316.8416,-0.10996,2.35548,0.09724,-0.92407,0.3645,-0.11507
785232.0,32.0,33.0,34.0,9.0,10.0,335.79276,1443.0983,3276.1506,2573.0974,2481.944,0.25012,-2.56066,0.00885,0.2304,-0.40021,0.88699
785244.0,1.0,2.0,3.0,3.0,4.0,3258.6365,1756.5238,1435.5732,4749.252,1701.4816,-3.25691,-3.31576,0.30256,0.29376,0.7626,0.57632
785277.0,5.0,6.0,7.0,34.0,35.0,1328.9442,1511.527,1281.4537,2263.6353,1858.2897,-2.83906,0.33937,-0.10847,0.26896,-0.28545,0.91988
785279.0,27.0,28.0,29.0,36.0,37.0,3821.3596,1775.603,262.90002,823.3976,5036.4653,-0.33217,0.53851,0.38978,-0.54248,0.0721,-0.83697
785419.0,51.0,52.0,53.0,29.0,30.0,95.49917,1428.1431,801.6534,1523.6422,801.6534,2.4957,-0.19539,0.45399,-0.45271,-0.27106,0.84946
785421.0,7.0,8.0,9.0,25.0,26.0,474.14685,2984.9705,1608.1656,110.72214,4956.561,-2.58673,-0.59957,-0.49128,-0.56499,-0.73166,-0.38139
785517.0,4.0,5.0,6.0,15.0,16.0,1008.2441,922.493,2590.63,2551.7761,1964.4727,-3.1965,-1.93576,-0.54457,0.04109,0.99892,0.02163
785533.0,4.0,5.0,6.0,8.0,9.0,394.0213,1104.9237,614.91437,394.0213,1719.838,-3.17164,-2.69681,-0.60858,0.71982,0.68837,0.08945
785575.0,39.0,40.0,41.0,9.0,10.0,1510.4084,1185.7024,1897.9148,1355.8507,3238.175,0.89775,-2.46141,-0.46093,-0.6583,-0.5002,0.56253
785640.0,60.0,61.0,62.0,45.0,46.0,2199.2585,2559.6748,1113.6686,1179.7322,4692.908,3.58583,1.61236,0.00521,-0.49468,0.74606,-0.44573
785681.0,6.0,7.0,8.0,13.0,14.0,766.10486,1898.7545,723.75946,1180.7,2207.919,-2.67646,-2.1506,-0.48644,-0.69737,0.28392,-0.65808
785692.0,59.0,60.0,61.0,49.0,50.0,427.89603,1381.6097,671.22314,2052.833,427.89603,3.20852,2.1013,0.06195,0.58262,-0.5481,-0.60012
785738.0,42.0,43.0,44.0,60.0,61.0,2600.3718,1107.2235,579.9801,1290.3816,2997.1938,1.40742,3.41747,0.41698,-0.52424,-0.42739,0.73655
785970.0,12.0,13.0,14.0,12.0,13.0,496.02225,1983.7107,1495.3542,2717.7407,1257.3466,-2.2276,-2.13676,0.0856,0.52338,-0.66705,-0.5302
785991.0,21.0,22.0,23.0,6.0,7.0,957.4027,2437.9558,1967.1299,2952.7827,2409.7058,-1.26163,-2.84498,0.10549,0.8326,-0.35282,0.42696
786038.0,12.0,13.0,14.0,35.0,36.0,1222.202,1496.2659,1544.2467,3328.267,934.4476,-2.03678,0.56941,-0.53463,-0.83152,0.02075,0.55511
786403.0,61.0,62.0,63.0,20.0,21.0,1220.5349,1501.482,1627.9456,1051.2085,3298.7542,3.53533,-1.24804,0.7057,0.03744,0.37769,-0.92518
786483.0,36.0,37.0,38.0,10.0,11.0,1372.8301,983.49176,51.28017,51.28017,2356.3218,0.64044,-2.33756,0.06376,-0.75578,-0.0289,0.65419
786491.0,23.0,24.0,25.0,31.0,32.0,122.65886,929.34796,1399.4895,2206.837,244.6594,-0.93611,-0.03521,-0.55987,0.62287,0.56106,-0.5452
786585.0,57.0,58.0,59.0,26.0,27.0,3248.3025,1309.0431,143.39745,1754.3282,2946.4148,3.12511,-0.46871,0.68588,-0.106,-0.91032,0.4001
786595.0,37.0,38.0,39.0,45.0,46.0,2717.9224,347.72025,776.8848,1124.6051,2717.9224,0.85116,1.50794,-0.11011,-0.80449,0.58528,0.10121
786784.0,22.0,23.0,24.0,38.0,39.0,1257.9543,1383.9218,290.32755,2280.6724,651.53125,-1.08234,0.75287,-0.27891,0.24454,0.83308,0.49616
786854.0,24.0,25.0,26.0,59.0,60.0,2109.3955,73.70186,30.60408,1939.4542,274.24722,-0.82478,3.26847,-0.03067,-0.76728,-0.62381,-0.1488
786902.0,41.0,42.0,43.0,19.0,20.0,2532.4011,1607.9387,141.00317,2264.0457,2017.2974,1.2937,-1.30548,-0.18217,-0.81619,0.02247,-0.57735
786982.0,7.0,8.0,9.0,24.0,25.0,89.05345,3593.6624,1033.9954,4017.0383,699.6349,-2.56564,-0.94602,0.04408,-0.75388,0.46376,-0.4654
787023.0,12.0,13.0,14.0,3.0,4.0,2278.8792,986.0884,816.3613,2401.9333,1679.3955,-1.98627,-3.31761,-0.24382,-0.44596,-0.1987,-0.87272
787028.0,47.0,48.0,49.0,59.0,60.0,2557.0305,1315.5983,772.85333,1603.9386,3041.5435,2.018,3.3356,0.01567,-0.45868,-0.77107,-0.44166
787128.0,29.0,30.0,31.0,51.0,52.0,2859.9854,1074.8644,211.65923,2200.3357,1946.1732,-0.08571,2.30105,-0.722,-0.48098,-0.67815,0.55568
787153.0,2.0,3.0,4.0,51.0,52.0,250.70428,2824.196,1363.6765,1373.303,3065.2737,-3.37963,2.29135,-0.4849,0.8917,0.45104,-0.03788
787302.0,11.0,12.0,13.0,52.0,53.0,1068.0942,1956.4673,1718.8097,2465.971,2277.4001,-2.25157,2.46932,0.33972,0.64151,-0.22452,0.73352
787321.0,49.0,50.0,51.0,5.0,6.0,1249.7273,2227.4788,515.44366,2641.7744,1350.8751,2.22177,-2.96003,-0.34658,-0.68391,-0.69636,0.2176
787362.0,49.0,50.0,51.0,56.0,57.0,676.08246,2615.5286,1874.0739,372.0491,4793.6357,2.24382,2.99139,-0.65545,-0.18583,-0.59337,0.78319
787430.0,58.0,59.0,60.0,52.0,53.0,1886.6864,3956.707,1565.7302,3047.756,4361.367,3.21468,2.40539,0.59767,-0.0715,0.32642,-0.94252
787462.0,4.0,5.0,6.0,59.0,60.0,816.43396,1668.1659,1422.6995,773.8388,3133.4604,-3.20531,3.33553,0.14584,0.78148,-0.61594,0.09953
787520.0,30.0,31.0,32.0,9.0,10.0,1056.5527,1348.4784,395.36697,1198.2529,1602.1451,-0.04587,-2.6426,-0.60323,-0.63336,0.64806,-0.42293
787629.0,9.0,10.0,11.0,24.0,25.0,2509.7056,912.79565,547.30237,1846.8175,2122.986,-2.37829,-0.87542,0.33464,-0.60287,0.56953,-0.55873
787662.0,0.0,1.0,2.0,16.0,17.0,596.29944,1526.5144,1209.0194,1805.8562,1525.9769,-3.6618,-1.63792,0.46753,0.65907,-0.31248,0.6841
787856.0,18.0,19.0,20.0,31.0,32.0,699.474,2554.2817,739.1915,2659.4226,1333.5247,-1.54668,0.03042,-0.65683,0.3709,-0.47854,-0.79588
787966.0,53.0,54.0,55.0,59.0,60.0,2781.696,888.59674,1408.3042,311.2499,4767.347,2.76784,3.21714,-0.46855,-0.62179,0.04474,0.78191
788022.0,3.0,4.0,5.0,11.0,12.0,395.9276,2739.4985,351.77625,818.6166,2668.586,-3.15187,-2.24899,0.51045,-0.48439,0.77908,-0.398
788175.0,4.0,5.0,6.0,13.0,14.0,1251.196,1859.8385,655.3571,3063.775,702.61676,-3.18322,-2.03933,0.48398,0.4032,-0.3932,-0.82633
788205.0,33.0,34.0,35.0,1.0,2.0,437.05316,2467.591,1083.0961,3415.325,572.41547,0.17857,-3.50223,0.07897,0.53545,-0.82728,0.17001
788264.0,16.0,17.0,18.0,62.0,63.0,730.5987,777.2928,2753.0376,1825.4017,2435.5276,-1.52156,3.56289,-0.22833,-0.20985,-0.10204,-0.97239
788298.0,13.0,14.0,15.0,28.0,29.0,254.49892,1237.3202,61.20647,518.3222,1034.7034,-2.025,-0.36054,0.30387,-0.96654,0.04464,-0.25261
788346.0,8.0,9.0,10.0,2.0,3.0,177.57861,783.7091,459.44095,41.2381,1379.4906,-2.49587,-3.29988,0.60549,-0.83453,-0.29341,0.46633
788488.0,28.0,29.0,30.0,44.0,45.0,785.6122,1820.5779,1315.2789,44.61602,3876.853,-0.41998,1.48889,-0.27468,0.11212,0.54736,-0.82935
788541.0,36.0,37.0,38.0,3.0,4.0,1291.8524,1583.9962,1668.5446,2124.65,2419.7432,0.78545,-3.20557,-0.32924,-0.43801,-0.14448,-0.88728
788584.0,6.0,7.0,8.0,8.0,9.0,2245.7144,1180.3694,131.70573,2199.6245,1358.165,-2.75546,-2.74033,-0.37608,-0.83819,0.16519,0.51977
788745.0,1.0,2.0,3.0,32.0,33.0,111.2524,2350.1123,43.90129,405.6671,2099.5989,-3.48006,0.12711,0.4599,0.64706,-0.30675,-0.69801
788768.0,29.0,30.0,31.0,5.0,6.0,105.59405,2143.9412,1393.6454,3382.7512,260.4295,-0.23314,-3.00671,-0.43422,0.28113,-0.22927,0.93188
788832.0,61.0,62.0,63.0,18.0,19.0,416.61865,871.937,2948.0122,3784.6875,451.88034,3.72837,-1.57239,0.31736,-0.3078,-0.19835,-0.93055
788850.0,36.0,37.0,38.0,0.0,1.0,2792.311,1228.9879,1419.5881,1463.6235,3977.2637,0.77565,-3.59512,0.17648,0.35517,0.89612,-0.26613
788947.0,0.0,1.0,2.0,55.0,56.0,610.6823,2052.4333,878.1258,1345.128,2196.1133,-3.66872,2.7233,-0.71807,0.48354,0.43963,0.75691
788978.0,24.0,25.0,26.0,16.0,17.0,544.7887,1282.6665,336.34158,1802.8417,360.95508,-0.77696,-1.71068,0.73606,-0.2171,-0.90695,-0.36097
789053.0,11.0,12.0,13.0,47.0,48.0,1835.7491,872.64984,78.88568,78.88568,2708.399,-2.29419,1.95554,-0.27156,-0.69789,-0.12272,0.70562
789356.0,21.0,22.0,23.0,30.0,31.0,398.45276,1570.6104,1657.0222,1389.4945,2236.5908,-1.20755,-0.13907,-0.41517,0.90827,-0.35379,-0.22331
789429.0,30.0,31.0,32.0,52.0,53.0,363.5402,1850.6808,2732.0305,439.6757,4506.5757,-0.17628,2.45763,-0.09401,0.97463,-0.05572,-0.21678
789468.0,61.0,62.0,63.0,62.0,63.0,409.15765,4254.569,369.7177,3212.926,1820.5186,3.43429,3.56353,0.62836,0.63648,-0.72527,0.26243
789626.0,38.0,39.0,40.0,26.0,27.0,441.112,1029.6808,1636.1528,724.0095,2382.936,0.76199,-0.56121,0.72365,0.44059,0.2389,-0.86534
789669.0,53.0,54.0,55.0,53.0,54.0,2060.3994,1318.3424,319.8253,2667.1936,1031.3734,2.70354,2.59958,0.30553,-0.91488,0.28659,0.28435
